Deficit,SNOMEDCT_CONCEPTID,CTV3,Provenance,Codedescription,TimeConstraintyears,AgeLimit,Otherinstructions
Ischaemic heart disease,311792005,G380.00,mar-cardiovascular,Postoperative transmural myocardial infarction anterior wall,,,
Ischaemic heart disease,311796008,G384.00,mar-cardiovascular,Postoperative subendocardial myocardial infarction,,,
Ischaemic heart disease,3546002,X00tE,efi-ischaemic_hd,Coronary artery bypass grafting,,,
Ischaemic heart disease,36969009,X00tU,efi-ischaemic_hd,Insertion of coronary artery stent,,,
Ischaemic heart disease,233819005,X2008,efi-ischaemic_hd,Stable angina,,,
Ischaemic heart disease,233821000,X200A,,New onset angina,,,
Ischaemic heart disease,23687008,X200B,efi-ischaemic_hd,Coronary spasm,,,
Ischaemic heart disease,414795007,X200C,efi-ischaemic_hd,Myocardial ischaemia,,,
Ischaemic heart disease,233825009,X200G,,Acute Q wave infarct-antseptal,,,
Ischaemic heart disease,233827001,X200I,,Acute Q infarct-anterolateral,,,
Ischaemic heart disease,73795002,X200K,,Acute myo infarct-inferior,,,
Ischaemic heart disease,233833005,X200Q,,Acute Q infarct-lateral,,,
Ischaemic heart disease,233835003,X200S,,Acute myo infarct-widespread,,,
Ischaemic heart disease,233837006,X200U,,Acute non-Q infarct-widespread,,,
Ischaemic heart disease,233839009,X200W,,Old MI-anterior,,,
Ischaemic heart disease,233841005,X200Y,,Old MI-lateral,,,
Ischaemic heart disease,233842003,X200Z,,Old MI-posterior,,,
Ischaemic heart disease,233845001,X200c,efi-ischaemic_hd,Cardiac syndrome X,,,
Ischaemic heart disease,25106000,XE0Ui,,Acute coronary insufficiency,,,
Ischaemic heart disease,414024009,XE2uV,efi-ischaemic_hd,Ischaemic heart disease,,,
Ischaemic heart disease,67682002,XM0rN,efi-ischaemic_hd,Coronary atherosclerosis,,,
Ischaemic heart disease,300995000,Xa7nH,efi-ischaemic_hd,Exercise-induced angina,,,
Ischaemic heart disease,311793000,XaD2e,,Postop transm MI inferior wall,,,
Ischaemic heart disease,315025001,XaFsG,,Refractory angina,,,
Ischaemic heart disease,394659003,XaINF,,Acute coronary syndrome,,,
Ischaemic heart disease,394710008,XaIf1,,First myocardial infarction,,,
Ischaemic heart disease,401314000,XaIwY,efi-ischaemic_hd,Acute non-ST segment elevation myocardial infarction,,,
Ischaemic heart disease,302881000000102,XaNMH,efi-ischaemic_hd,Cardiovascular disease annual review declined,,,
Ischaemic heart disease,810681000000101,XaYYq,,Coronary microvascular disease,,,
Ischaemic heart disease,72092001,Y201a,qof-chd,Cardiovasc. arterioscl. unspec,,,
Ischaemic heart disease,19057007,Y201q,qof-chd,Status anginosus,,,
Ischaemic heart disease,87343002,Y202A,qof-chd,Prinzmetal's angina,,,
Ischaemic heart disease,10273003,Y202Y,qof-chd,Acute papillary muscle infarct,,,
Ischaemic heart disease,79009004,Y202Z,qof-chd,Acute septal infarction,,,
Ischaemic heart disease,233826005,Y202c,qof-chd,Acute non-Q infarct-anterosept,,,
Ischaemic heart disease,70211005,Y202d,qof-chd,Acute myo infarct-anterolat,,,
Ischaemic heart disease,233828006,Y202f,qof-chd,Acute non-Q infarct-anterolat,,,
Ischaemic heart disease,233829003,Y202j,qof-chd,Acute Q infarct-inferior,,,
Ischaemic heart disease,233830008,Y202k,qof-chd,Acute non-Q infarct-inferior,,,
Ischaemic heart disease,233831007,Y202m,qof-chd,Acute Q infarct-inferolateral,,,
Ischaemic heart disease,233832000,Y202n,qof-chd,Acute non-Q infarct-inferolat,,,
Ischaemic heart disease,233834004,Y202r,qof-chd,Acute non-Q infarct-lateral,,,
Ischaemic heart disease,233836002,Y202t,qof-chd,Acute Q infarct-widespread,,,
Ischaemic heart disease,233838001,Y202v,qof-chd,Acute myo infarct-posterior,,,
Ischaemic heart disease,233840006,Y2031,qof-chd,Old MI-inferior,,,
Ischaemic heart disease,233844002,Y2038,qof-chd,Accel cor dis transplant ht,,,
Ischaemic heart disease,38716007,Y20EI,qof-chd,Atherosclerosis,,,
Ischaemic heart disease,441574008,Y20EI,qof-chd,Atherosclerosis,,,
Ischaemic heart disease,50808002,Y20EL,qof-chd,Other specif. artery atheroma,,,
Ischaemic heart disease,233970002,Y20FK,qof-chd,Coronary artery stenosis,,,
Ischaemic heart disease,29899005,Y20G3,qof-chd,Coronary embolus,,,
Ischaemic heart disease,63739005,Y7Fpt,qof-chd,Coronary artery occluded,,,
Ischaemic heart disease,251024009,Y7Fpz,qof-chd,Coronary graft stenosis,,,
Ischaemic heart disease,408546009,Y7Fq0,qof-chd,Coronary graft occluded,,,
Ischaemic heart disease,28574005,Y7HtC,qof-chd,Coronary artery abnormality,,,
Ischaemic heart disease,204379001,Y7HtF,qof-chd,Cong.stricture coronary artery,,,
Ischaemic heart disease,26900001,Y7HtZ,qof-chd,Coronary orifice stenosis,,,
Ischaemic heart disease,469031000000107,YM9lP,qof-chd,[V]Pres/aortcoronry bypss grft,,,
Ischaemic heart disease,399261000,YM9lP,qof-chd,[V]Pres/aortcoronry bypss grft,,,
Ischaemic heart disease,194861007,YMAkA,qof-chd,Certain curnt comp fol acut MI,,,
Ischaemic heart disease,194865003,YMAkF,qof-chd,Rup cd w w't h'mpc/cmp f ac MI,,,
Ischaemic heart disease,225566008,YMFz7,qof-chd,Ischaemic chest pain,,,
Ischaemic heart disease,469611000000108,YMKPg,qof-chd,[V]Presence of CABG,,,
Ischaemic heart disease,276516009,Ya16s,qof-chd,Myocard ischaemia of newborn,,,
Ischaemic heart disease,276517000,Ya16t,qof-chd,Transien myocard isch newborn,,,
Ischaemic heart disease,281091000,Ya3H3,qof-chd,Ischaemic myocard dysfunction,,,
Ischaemic heart disease,281092007,Ya3H4,qof-chd,Stunned myocardium,,,
Ischaemic heart disease,281093002,Ya3H5,qof-chd,Hibernating myocardium,,,
Ischaemic heart disease,194842008,YaYAN,qof-chd,Single coronary vessel disease,,,
Ischaemic heart disease,399211009,Yaad8,qof-chd,Pers history myocard infarct,,,
Ischaemic heart disease,314207007,YafEa,qof-chd,Non-Q wave myocardial infarctn,,,
Ischaemic heart disease,424045003,Yao4P,qof-chd,Myocardial bridge coronary art,,,
Ischaemic heart disease,698378009,YatlF,qof-chd,CABG operation planned,,,
Ischaemic heart disease,698377004,Yatv1,qof-chd,Coronary angioplasty planned,,,
Ischaemic heart disease,719678003,YayjS,qof-chd,Nonobstr coronry athrosclrosis,,,
Liver problems,186639003,A7071,efi-liver,Chronic viral hepatitis B without delta-agent,,,
Liver problems,3738000,AyuB1,efi-liver,[X]Other chronic viral hepatitis,,,
Liver problems,10295004,AyuB1,efi-liver,[X]Other chronic viral hepatitis,,,
Liver problems,35400008,C3500,efi-liver,Hereditary haemochromatosis,,,
Liver problems,399144008,C3500,efi-liver,Hereditary haemochromatosis,,,
Liver problems,399187006,C3500,efi-liver,Hereditary haemochromatosis,,,
Liver problems,399170009,C3500,efi-liver,Hereditary haemochromatosis,,,
Liver problems,399053004,C3500,efi-liver,Hereditary haemochromatosis,,,
Liver problems,399126000,C3500,efi-liver,Hereditary haemochromatosis,,,
Liver problems,197279005,J61..,efi-liver,Cirrhosis and chronic liver disease,,,
Liver problems,76301009,J612.,efi-liver,Cirrhosis: [florid] or [alcoholic],,,
Liver problems,419728003,J612.,efi-liver,Cirrhosis: [florid] or [alcoholic],,,
Liver problems,420054005,J612.,efi-liver,Cirrhosis: [florid] or [alcoholic],,,
Liver problems,266468003,J615.,efi-liver,(Cirrhosis - non alcoholic) or (portal cirrhosis),,,
Liver problems,197293003,J6153,efi-liver,Diffuse nodular cirrhosis,,,
Liver problems,43904005,J6155,efi-liver,Macronodular cirrhosis,,,
Liver problems,235896001,J615H,efi-liver,Infectious cirrhosis NOS,,,
Liver problems,62484002,J615z,efi-liver,(Liver cirrhos: [named vars] or [NOS]) or (hepat fibrosis),,,
Liver problems,235895002,J615z,efi-liver,(Liver cirrhos: [named vars] or [NOS]) or (hepat fibrosis),,,
Liver problems,89580002,J615z,efi-liver,(Liver cirrhos: [named vars] or [NOS]) or (hepat fibrosis),,,
Liver problems,19943007,J615z,efi-liver,(Liver cirrhos: [named vars] or [NOS]) or (hepat fibrosis),,,
Liver problems,1761006,J616.,efi-liver,Biliary cirrhosis,,,
Liver problems,31712002,J6160,efi-liver,Primary biliary cirrhosis,,,
Liver problems,12368000,J6161,efi-liver,Secondary biliary cirrhosis,,,
Liver problems,197316009,J61y3,efi-liver,Portal fibrosis without cirrhosis,,,
Liver problems,34742003,J623.,efi-liver,Portal hypertension,,,
Liver problems,197362001,J6356,efi-liver,Toxic liver disease with fibrosis and cirrhosis of liver,,,
Liver problems,61977001,X306i,efi-liver,Chronic viral hepatitis B,,,
Liver problems,235869004,X306j,efi-liver,Chronic viral hepatitis B with hepatitis D,,,
Liver problems,128302006,X306k,efi-liver,Chronic viral hepatitis C,,,
Liver problems,21861000,X307Q,efi-liver,Micronodular cirrhosis,,,
Liver problems,41309000,XE0dD,efi-liver,(Cirrhos &/or chron liver dis) or (alcoholic liver disease),,,
Liver problems,271440004,XE2up,efi-liver,Cirrhosis secondary to cholestasis,,,
Liver problems,308129003,XaBM6,efi-liver,Oesophageal varices in cirrhosis of the liver,,,
Liver problems,309783001,XaC1d,efi-liver,Oesophageal varices in alcoholic cirrhosis of the liver,,,
Meal preparation problems,400986007,.39G0,,Needs help with cooking,,,
Meal preparation problems,286421000,Xa3Sk,,Diff perform cater activities,,,
Meal preparation problems,286424008,Xa3Sn,,Unable to cater for self,,,
Meal preparation problems,286427001,Xa3Sq,,Difficulty catering for self,,,
Meal preparation problems,286454003,Xa3TH,,Unable prepare food for eating,,,
Meal preparation problems,286457005,Xa3TK,,Diff preparing food for eating,,,
Meal preparation problems,286463001,Xa3TQ,,Difficulty washing food,,,
Meal preparation problems,286466009,Xa3TT,,Unable to chop food,,,
Meal preparation problems,286469002,Xa3TW,,Difficulty chopping food,,,
Meal preparation problems,286472009,Xa3TZ,,Unable to slice food,,,
Meal preparation problems,286475006,Xa3Tc,,Difficulty slicing food,,,
Meal preparation problems,286478008,Xa3Tf,,Unable to spread food,,,
Meal preparation problems,286481003,Xa3Ti,,Difficulty spreading food,,,
Meal preparation problems,286487004,Xa3To,,Diff mixing food ingredients,,,
Meal preparation problems,286490005,Xa3Tr,,Unable to prepare meal,,,
Meal preparation problems,286493007,Xa3Tu,,Difficulty preparing meal,,,
Meal preparation problems,286515001,Xa3UF,,Unable to cook food,,,
Meal preparation problems,286518004,Xa3UI,,Difficulty cooking food,,,
Medication management problems,285035003,Xa2yD,efi-unable_meds,Unable to manage medication,,,
Memory concerns,48167000,1B1A.00,,Memory loss - amnesia,5,,Removed if cognitive impairment or dementia code added
Memory concerns,386807006,1B1A.00,,Memory loss - amnesia,5,,Removed if cognitive impairment or dementia code added
Memory concerns,247592009,1B1A100,,Short-term memory loss,5,,Removed if cognitive impairment or dementia code added
Memory concerns,413088002,1B1Y.00,,Poor visual sequential memory,5,,Removed if cognitive impairment or dementia code added
Memory concerns,413089005,1B1a.00,,Poor auditory sequential memory,5,,Removed if cognitive impairment or dementia code added
Memory concerns,50239007,1BN..00,,Wandering,5,,Removed if cognitive impairment or dementia code added
Memory concerns,310531007,1BN0.00,,Wanders during the day,5,,Removed if cognitive impairment or dementia code added
Memory concerns,310532000,1BN1.00,,Wanders at night,5,,Removed if cognitive impairment or dementia code added
Memory concerns,710560006,1BN2.00,,Wanders during the day and at night,5,,Removed if cognitive impairment or dementia code added
Memory concerns,40917007,2841.11,,Confusion,5,,Removed if cognitive impairment or dementia code added
Memory concerns,17842005,28D..00,,Confabulation,5,,Removed if cognitive impairment or dementia code added
Memory concerns,55533009,28G..00,,Forgetful,5,,Removed if cognitive impairment or dementia code added
Memory concerns,408367005,8BIk.00,,Patient forgets to take medication,5,,Removed if cognitive impairment or dementia code added
Memory concerns,415276009,8HTY.00,,Referral to memory clinic,5,,Removed if cognitive impairment or dementia code added
Memory concerns,192071009,E2A1000,,Mild memory disturbance,5,,Removed if cognitive impairment or dementia code added
Memory concerns,51921000,R00z011,,[D]Memory deficit,5,,Removed if cognitive impairment or dementia code added
Memory concerns,225038006,Z7CEJ00,,Memory lapses,5,,Removed if cognitive impairment or dementia code added
Memory concerns,225037001,Z7CEK00,,Minor memory lapses,5,,Removed if cognitive impairment or dementia code added
Memory concerns,283880001,Z7CEO00,,Momentary confabulation,5,,Removed if cognitive impairment or dementia code added
Memory concerns,285208000,Z7CFA00,,Unable to recall random address at five minutes,5,,Removed if cognitive impairment or dementia code added
Memory concerns,285212006,Z7CFC00,,Unable to recall five digit number at five minutes,5,,Removed if cognitive impairment or dementia code added
Memory concerns,247593004,Z7CFF00,,Forgets what was going to do,5,,Removed if cognitive impairment or dementia code added
Memory concerns,247594005,Z7CFG00,,Forgets what was going to say,5,,Removed if cognitive impairment or dementia code added
Memory concerns,247595006,Z7CFH00,,Forgets recent activities,5,,Removed if cognitive impairment or dementia code added
Memory concerns,247596007,Z7CFI00,,Forgets what has just done,5,,Removed if cognitive impairment or dementia code added
Memory concerns,247597003,Z7CFJ00,,Forgets what has just said,5,,Removed if cognitive impairment or dementia code added
Memory concerns,247588002,Z7CFO11,,Long-term memory loss,5,,Removed if cognitive impairment or dementia code added
Memory concerns,285188007,Z7CFQ00,,Unable to remember own date of birth,5,,Removed if cognitive impairment or dementia code added
Memory concerns,247613008,Z7CFS11,,Cannot remember own age,5,,Removed if cognitive impairment or dementia code added
Memory concerns,285191007,Z7CFU00,,Unable to remember day of the week,5,,Removed if cognitive impairment or dementia code added
Memory concerns,247608009,Z7CFW00,,Unable to remember today's date,5,,Removed if cognitive impairment or dementia code added
Memory concerns,285197006,Z7CFa00,,Unable to remember current year,5,,Removed if cognitive impairment or dementia code added
Memory concerns,247612003,Z7CFg00,,Cannot remember names of intimates,5,,Removed if cognitive impairment or dementia code added
Memory concerns,247614002,Z7CFi00,,Cannot remember wedding anniversary,5,,Removed if cognitive impairment or dementia code added
Mobility problems,715089000,0.396,,Dependent: chair/bed transfer,,,
Mobility problems,160629005,1381,efi-mobility,Exercise physically impossible,,,
Mobility problems,160681005,13C2.,efi-mobility,Mobile outside with aid,,,
Mobility problems,160683008,13C4.,efi-mobility,Needs walking aid in home,,,
Mobility problems,160692006,13CD.,efi-mobility,Mobility very poor,,,
Mobility problems,160693001,13CE.,efi-mobility,Mobility poor,,,
Mobility problems,165251008,39B..,efi-mobility,Walking aid use,,,
Mobility problems,183135000,8D4..,efi-mobility,Mobility aids,,,
Mobility problems,228158008,N097.,efi-mobility,Difficulty in walking,,,
Mobility problems,8510008,Ua1nH,efi-mobility,Reduced mobility,,,
Mobility problems,228617000,Ub0sN,efi-mobility,Provision of pressure relief equipment,,,
Mobility problems,243751002,X74UI,efi-mobility,Provision of mobility device,,,
Mobility problems,282145008,Xa20j,efi-mobility,Unable to walk,,,
Mobility problems,282204009,Xa21f,efi-mobility,Unable to initiate walking,,,
Mobility problems,282854008,Xa2Ei,efi-mobility,Unable to maintain a standing position,,,
Mobility problems,282877008,Xa2F5,efi-mobility,Unable to stand up alone,,,
Mobility problems,282883006,Xa2FB,efi-mobility,Unable to stand from sitting,,,
Mobility problems,286521002,Xa3UL,efi-mobility,Unable to carry prepared food,,,
Mobility problems,300614002,Xa7fM,,Unable to travel on foot,,,
Mobility problems,300618004,Xa7fP,,Difficulty travelling on foot,,,
Mobility problems,300671004,Xa7gF,,Unable to cross the road,,,
Mobility problems,300674007,Xa7gI,,Difficulty crossing the road,,,
Mobility problems,301577000,Xa80l,efi-mobility,Unable to mobilise using wheelchair,,,
Mobility problems,301589003,Xa80x,efi-mobility,Unable to manage stairs,,,
Mobility problems,301613000,Xa81L,efi-mobility,Unable to manage steps,,,
